ticker,date_only,score_prosus,score_yiyang,score_distil,ground_truth,meta_llm_score
MSFT,2010-04-22,0.0,1.6207732187467627e-05,0.0,5.402577395822543e-06,1.512706123286921e-05
MSFT,2010-04-27,0.0,0.0013658399311680114,0.4978676438331604,0.16641116125477615,0.018723547238407967
MSFT,2010-04-30,0.0,0.0006462512355938088,0.0,0.0002154170785312696,0.0006031616375894722
MSFT,2010-05-03,-0.7213956117630005,0.0010519440984353423,0.0,-0.2401145558881884,-0.021835391366859424
MSFT,2010-05-05,0.0,0.0026807839240063913,0.0,0.0008935946413354637,0.002502039218745104
MSFT,2010-05-07,-0.8993134498596191,0.00023051891912473366,-0.9973909854888916,-0.6321579721431286,-0.06318503319664634
MSFT,2010-05-11,0.0,0.0003413987324165646,-0.028300732374191284,-0.009319777880591573,-0.0006732207436743718
MSFT,2010-05-12,0.0,0.0008222811738960445,0.0,0.0002740937246320148,0.0007674545410973082
MSFT,2010-05-13,0.0,0.00669540194212459,0.0,0.0022318006473748633,0.0062489775043752475
MSFT,2010-05-14,0.761825442314148,0.002325463923625648,0.901787519454956,0.5553128085642433,0.057871335021294136
MSFT,2010-05-17,0.0,0.0004225081168745722,0.0,0.00014083603895819074,0.00039433684648146485
MSFT,2010-05-18,0.0,1.5216101019177586e-06,0.0,5.072033673059195e-07,1.4201548321522862e-06
MSFT,2010-05-24,0.0,-0.0002307725080754608,0.0,-7.692416935848694e-05,-0.00021538546047914034
MSFT,2010-05-27,0.0,0.0001447049692918275,0.0,4.8234989763942496e-05,0.00013505658634441447
MSFT,2010-05-28,0.9277913570404053,0.03180700755910948,0.9995877146720886,0.6530620264238678,0.09406414212576579
MSFT,2010-06-01,0.0,0.00033186693690367974,0.9884359836578369,0.3295892835315802,0.03495147318531012
MSFT,2010-06-03,0.0,-2.4334931367775425e-05,0.0,-8.111643789258475e-06,-2.2712369172946257e-05
MSFT,2010-06-08,0.0,0.00033989697840297595,0.0,0.00011329899280099198,0.00031723391253224664
MSFT,2010-06-09,0.0,-0.0003103546805505175,0.0,-0.00010345156018350583,-0.0002896614015698736
MSFT,2010-06-15,0.0,0.004454002926649991,-0.9860838055610657,-0.3272099342114719,-0.030402270593720918
MSFT,2010-06-16,0.0,0.018511024580220692,0.0,0.006170341526740231,0.017276779315887978
MSFT,2010-06-18,0.0,0.0004392013797769323,0.0,0.0001464004599256441,0.0004099170610960502
MSFT,2010-06-23,0.4733423888683319,0.0010973713751809555,0.49944984912872314,0.3246298697907453,0.03349989123033348
MSFT,2010-07-07,0.0,0.00016689396943547763,0.0,5.563132314515921e-05,0.0001557661004521819
MSFT,2010-07-08,0.3589463531970978,0.001291093783947872,0.0,0.12007914899368188,0.012558209227578596
MSFT,2010-07-12,0.0,0.00015320603415602818,0.0,5.1068678052009396e-05,0.00014299082209980296
MSFT,2010-07-14,0.8922790288925171,0.0011871404494741,-0.9418787956237793,-0.01613754209392937,-0.003679948320119125
MSFT,2010-07-18,0.0,0.000706585036823526,-0.9977424144744873,-0.33234527647922124,-0.03430842398535527
MSFT,2010-07-21,0.0,0.0018525506311561912,0.0,0.0006175168770520637,0.0017290295120013443
MSFT,2010-07-22,0.0,0.0011582771223099069,0.0,0.0003860923741033023,0.0010810475669357337
MSFT,2010-07-23,0.0,0.0071076517924666405,0.0,0.0023692172641555467,0.006633740158274084
MSFT,2010-07-26,0.0,-2.9070240998407826e-05,0.0,-9.690080332802609e-06,-2.713194607060498e-05
MSFT,2010-07-29,0.0,0.005000605044187978,0.0,0.0016668683480626594,0.004667183595562187
MSFT,2010-08-02,0.0,-1.715183498163242e-05,0.0,-5.717278327210806e-06,-1.6008214784289356e-05
MSFT,2010-08-04,0.0,0.003406372416066006,0.0,0.0011354574720220019,0.003179248218290231
MSFT,2010-08-06,0.0,0.029856417910195887,0.0,0.00995213930339863,0.027865703103471876
MSFT,2010-08-09,0.0,0.0035583456010499503,0.0,0.0011861152003499835,0.003321088430338603
MSFT,2010-08-17,0.417003055413564,0.0009578346965402792,0.0,0.1393202967033681,0.014083460386975595
MSFT,2010-08-18,0.0,0.0005406890995800495,0.0,0.0001802296998600165,0.0005046379729556883
MSFT,2010-08-25,0.0,1.4141667634248734e-05,0.0,4.7138892114162445e-06,1.3198754135608e-05
MSFT,2010-08-27,0.0,0.001818139495298965,0.0,0.0006060464984329883,0.001696912717449792
MSFT,2010-08-31,-0.7631638050079346,0.00014859988004900515,0.0,-0.25433840170929517,-0.02399960022834286
MSFT,2010-09-01,0.0,-5.933337342867162e-05,0.0,-1.977779114289054e-05,-5.537724773230045e-05
MSFT,2010-09-02,0.0,0.005397517379606143,0.0,0.0017991724598687142,0.005037630975210352
MSFT,2010-09-03,0.0,0.019409498889217502,0.3552524447441101,0.12488731454444253,0.0305658843568195
MSFT,2010-09-08,0.2994927763938904,0.015041372884297743,0.0,0.1048447164260627,0.02351119951599835
MSFT,2010-09-10,0.0,0.002898935088296639,0.0,0.0009663116960988797,0.0027056448541770604
MSFT,2010-09-14,0.18893951177597046,0.002960818702740653,0.3932959198951721,0.1950654167912944,0.022523264708590365
MSFT,2010-09-17,0.0,2.474909172178741e-05,0.0,8.249697240595802e-06,2.309891475768035e-05
MSFT,2010-09-20,0.0,0.03456724883290008,0.0,0.01152241627763336,0.032262433278900673
MSFT,2010-09-21,0.0,-3.892329345944745e-06,0.0,-1.297443115314915e-06,-3.632803491155618e-06
MSFT,2010-09-22,0.0,0.0006569574397872202,0.0,0.00021898581326240674,0.0006131539819493314
MSFT,2010-09-28,-0.9528939127922058,0.0007594284470542334,-0.9973242282867432,-0.6498195708772982,-0.06438375914678479
MSFT,2010-10-01,0.0,0.0003278943731856998,0.0,0.00010929812439523327,0.0003060316063193948
MSFT,2010-10-04,-0.47208619117736816,0.0002585760194051545,0.0,-0.157275871719321,-0.01469039285604203
MSFT,2010-10-05,-0.8837742805480957,0.0001399531465722248,-0.9943438768386841,-0.6259927347467359,-0.06267127618336624
MSFT,2010-10-06,-0.9656922221183777,0.00017006886082526762,-0.9953945279121399,-0.6536388937232308,-0.0652709929895651
MSFT,2010-10-08,0.0,0.0019167436112184078,0.0,0.0006389145370728025,0.001788942289950717
MSFT,2010-10-11,0.0,0.0050194860668852925,0.0,0.0016731620222950976,0.00468480540349733
MSFT,2010-10-12,0.0,0.00015599417383782566,0.0,5.199805794594189e-05,0.00014559306584793272
MSFT,2010-10-14,0.0,0.007026013183349278,0.0,0.0023420043944497593,0.006557544722877906
MSFT,2010-10-18,0.0,0.00047052740774233826,0.0,0.00015684246924744608,0.00043915441046471634
MSFT,2010-10-19,0.0,0.00023388560839521233,0.0,7.796186946507078e-05,0.0002182909960077476
MSFT,2010-10-20,0.0,0.004603547233273275,0.0,0.001534515744424425,0.004296599747515374
MSFT,2010-10-25,0.0,0.0005948504258412868,0.0,0.00019828347528042892,0.0005551879974177922
MSFT,2010-10-28,0.0,0.0015291490926756524,0.0,0.0005097163642252175,0.0014271911851613862
MSFT,2010-10-29,0.0,0.006777222311711739,0.0,0.002259074103903913,0.006325342438737901
MSFT,2010-11-01,0.0,9.737240907270461e-05,0.0,3.245746969090154e-05,9.087998107309139e-05
MSFT,2010-11-05,0.0,0.00045942742872284725,0.0,0.0001531424762409491,0.00042879451954790576
MSFT,2010-11-22,0.0,0.00017415727415937,0.0,5.805242471979e-05,0.00016254512197748334
MSFT,2010-11-30,0.0,0.0028851326933363453,0.0,0.0009617108977787817,0.0026927629327249407
MSFT,2010-12-01,0.0,0.017832165060099214,0.0,0.005944055020033072,0.016643183486948772
MSFT,2010-12-02,0.0,0.0010661203414201736,0.0,0.00035537344714005786,0.0009950354250510475
MSFT,2010-12-07,0.0,0.018093720675096847,0.49521416425704956,0.17110262831071546,0.0342430783282269
MSFT,2010-12-09,0.0,0.00035327760269865394,0.0,0.00011775920089955132,0.0003297223736431172
MSFT,2010-12-10,0.0,0.00270829520013649,0.0,0.0009027650667121634,0.0025277161391024324
MSFT,2010-12-13,0.936015248298645,0.0008092451316770166,0.9995282888412476,0.6454509274238566,0.06539122584677094
MSFT,2010-12-16,0.0,0.0007641063421033323,0.0,0.0002547021140344441,0.0007131585894761012
MSFT,2010-12-17,-0.8325801491737366,0.0005948504258412868,0.0,-0.2773284329159651,-0.02577869031608819
MSFT,2010-12-21,0.0,0.0014180781217874028,0.0,0.0004726927072624676,0.001323525943224669
MSFT,2010-12-22,0.0,0.04145054151467775,0.0,0.013816847171559251,0.03868677441399122
MSFT,2010-12-23,0.0,0.0007305545441340655,0.0,0.00024351818137802184,0.0006818439270527562
MSFT,2010-12-28,-0.8209068179130554,2.832955215126276e-05,-0.9944376945495605,-0.6051053943034882,-0.060790295029011364
MSFT,2010-12-30,0.0,4.731175340566551e-05,0.0,1.577058446855517e-05,4.415718351474779e-05
MSFT,2011-01-05,0.0,0.00551406697195489,0.0,0.0018380223239849631,0.005146409761928624
MSFT,2011-01-06,0.0,6.703159669996239e-05,0.0,2.234386556665413e-05,6.256217717920149e-05
MSFT,2011-01-07,0.0,-2.0036991372762714e-06,0.0,-6.678997124254238e-07,-1.8700999739656456e-06
MSFT,2011-01-19,0.0,8.662458276376128e-05,0.0,2.887486092125376e-05,8.084877961843365e-05
MSFT,2011-01-21,0.0,0.00027810504980152473,0.0,9.270168326717491e-05,0.00025956205216881546
MSFT,2011-01-24,0.0,0.0005985100087855244,0.0,0.00019950333626184147,0.000558603618898636
MSFT,2011-01-25,0.0,0.0005038919130129216,0.0,0.00016796397100430718,0.0004702942770788836
MSFT,2011-01-26,0.0,0.000957629533331783,0.0,0.0003192098444439277,0.0008937783722764828
MSFT,2011-01-27,0.0,0.0026403249667055206,0.0,0.0008801083222351735,0.002464277891303558
MSFT,2011-01-28,0.0,6.0280581237748265e-05,0.0,2.0093527079249423e-05,5.6261297570146945e-05
MSFT,2011-02-02,0.930526077747345,-0.0003444888861849904,0.9016945958137512,0.610625394891637,0.060712020952240174
MSFT,2011-02-07,0.0,0.0006611866847379133,0.0,0.00022039556157930443,0.0006171012434577158
MSFT,2011-02-11,0.13655851781368256,0.0029910904077041778,0.0,0.04651653607379558,0.00711089787435412
MSFT,2011-02-14,0.0,0.0023766450018835408,0.328631858030955,0.11033616767761285,0.013735745657268678
MSFT,2011-02-23,0.0,-3.2529651434742846e-05,0.9940375089645386,0.3313349931043679,0.03480768996279961
MSFT,2011-02-25,0.5358543992042542,0.0006419492492568679,0.0,0.17883211615117034,0.01754781448065155
MSFT,2011-03-03,0.0,0.0017532433266751468,0.0,0.0005844144422250489,0.0016363436742712458
MSFT,2011-03-07,0.0,0.016341250331606716,0.0,0.005447083443868905,0.01525167694093006
MSFT,2011-03-08,-0.5460187196731567,0.00017587942420504987,0.0,-0.18194761341631724,-0.0171060053139251
MSFT,2011-03-10,0.45485031604766846,0.003474225649370055,0.4997415542602539,0.3193553653190975,0.03514359905282045
MSFT,2011-03-21,-0.2880075176556905,0.0021404701158947623,0.0,-0.09528901584659859,-0.00711170799901071
MSFT,2011-03-22,0.27040135860443115,0.5002612648065679,0.49967560172080994,0.42344607504393633,0.492970428186375
MSFT,2011-03-28,0.0,0.0011358912161085755,-0.9887393712997437,-0.32920116002787836,-0.03359221251831518
MSFT,2011-03-29,0.0,0.0003086554052060819,0.4997943341732025,0.1667009965261362,0.017804376538655013
MSFT,2011-03-31,0.0,0.00012144994889240479,0.0,4.0483316297468264e-05,0.00011335212145242605
MSFT,2011-04-05,0.0,0.01744065884849988,0.0,0.00581355294949996,0.016277780222697817
MSFT,2011-04-06,0.8248618245124817,0.0011419504589866847,0.0,0.2753345916571561,0.027155563062730686
MSFT,2011-04-07,0.8451534509658813,0.00039394838313455693,0.6328328251838684,0.4927934081776281,0.04927814721101809
MSFT,2011-04-12,-0.966590166091919,7.07716098986566e-05,-0.9781526923179626,-0.6482240289333276,-0.06478779583033858
MSFT,2011-04-13,0.47752395272254944,0.0030994205590104684,0.49979743361473083,0.3268069356320969,0.035512892804983945
MSFT,2011-04-15,0.5145067572593689,0.0245897329878062,0.0,0.1796988300823917,0.03922363921994908
MSFT,2011-04-20,0.6399256587028503,0.0004138421136303805,0.0,0.21344650027216025,0.020626611652427088
MSFT,2011-04-22,-0.28002509474754333,0.5002795392138069,0.49964481592178345,0.239966420129349,0.47557685675045885
MSFT,2011-04-25,0.0,-4.617355443770066e-05,0.0,-1.5391184812566887e-05,-4.3094874547495224e-05
MSFT,2011-04-27,0.0,0.00037264852168542956,0.0,0.00012421617389514318,0.00034780172013455996
MSFT,2011-04-28,0.0,6.723981262742502e-05,0.0,2.2413270875808343e-05,6.275651018896201e-05
MSFT,2011-04-29,0.0,0.00010992109537255601,0.0,3.664036512418534e-05,0.00010259196578874105
MSFT,2011-05-04,0.0,0.0011585850093069894,0.0,0.0003861950031023298,0.0010813348459532725
MSFT,2011-05-05,0.0,0.0034334529390207535,0.0,0.0011444843130069178,0.003204523121868099
MSFT,2011-05-10,0.21686305602391562,0.16665296705499108,0.4971522291501363,0.29355608407634765,0.1798240837179464
MSFT,2011-05-11,0.0,0.0011592900555115193,0.4971180856227875,0.166092458559433,0.018504499547105743
MSFT,2011-05-13,0.0,0.014970573247410357,0.0,0.004990191082470119,0.013972391749100003
MSFT,2011-05-16,0.0,0.013516307954887452,0.0,0.004505435984962484,0.012615090963741468
MSFT,2011-05-17,-0.20341114203135172,0.00017654203566053184,0.0,-0.0677448666652304,-0.006268969351802764
MSFT,2011-05-19,0.0,0.012487312778830528,0.0,0.004162437592943509,0.011654705473565308
MSFT,2011-05-20,0.0,0.0309640133054927,0.0,0.010321337768497566,0.028899448615563993
MSFT,2011-06-01,-0.22123629748821258,0.01853886641547433,-0.15872563123703004,-0.12047435410325609,0.004742367360077797
MSFT,2011-06-10,0.0,0.009578291239449754,0.0,0.0031927637464832515,0.008939646690251485
MSFT,2011-06-14,-0.7584686875343323,0.0005911345360800624,0.0,-0.2526258509994174,-0.023438069125010827
MSFT,2011-06-23,0.0,0.011505364091135561,0.0,0.003835121363711854,0.0107382297771864
MSFT,2011-06-29,0.4597071409225464,0.001681679501416511,0.47279202938079834,0.3113936166015871,0.032679690282426295
MSFT,2011-07-01,0.9416634440422058,5.821707964059897e-05,0.9991795420646667,0.6469670677288377,0.06485669911934204
MSFT,2011-07-06,0.0,8.66519840201363e-05,0.8606385588645935,0.28690840361620457,0.030243689580399098
MSFT,2011-07-11,0.5864267349243164,-2.0942625269526616e-05,0.0,0.19546859743301562,0.018528686365377158
MSFT,2011-07-12,0.0,0.017286940943449736,0.0,0.005762313647816579,0.016134312820571282
MSFT,2011-07-13,0.0,6.724975901306607e-05,0.8569363355636597,0.28566786177422426,0.03009582913241596
MSFT,2011-07-18,-0.9742461442947388,0.0019022425913135521,-0.9985790252685547,-0.65697430899066,-0.06403647537383839
MSFT,2011-07-19,-0.9742461442947388,0.0019022425913135521,-0.9985790252685547,-0.65697430899066,-0.06403647537383839
MSFT,2011-07-25,0.0,0.008811760701064486,0.0,0.002937253567021495,0.008224225452552714
MSFT,2011-07-26,0.0,2.1950615519017447e-05,0.0,7.3168718396724825e-06,2.0487029737208707e-05
MSFT,2011-07-27,0.4553253948688507,0.4978029057238018,0.499844491481781,0.48432426402481116,0.4965309327501703
MSFT,2011-08-04,-0.8645158410072327,0.04680839035427198,0.0,-0.27256915021765354,0.016343403326275985
MSFT,2011-08-08,0.0,4.775167599291308e-05,-0.9943373799324036,-0.3314298760854702,-0.03480399246661702
MSFT,2011-08-15,0.3141551613807678,0.008107366622425616,0.6321051915486654,0.31812257318395293,0.039656688875362875
MSFT,2011-08-16,0.0,0.0014223521757230628,0.49806126952171326,0.16649454056581212,0.018783077408288995
MSFT,2011-08-23,-0.7449885010719299,0.0007821253602742217,0.0,-0.24806879190388523,-0.02283344480657071
MSFT,2011-08-24,0.0,0.00011171901132911444,0.0,3.7239670443038143e-05,0.00010427000555684611
MSFT,2011-09-08,0.5463017821311951,0.0042023229179903865,0.927893877029419,0.4927993273595348,0.05372115224627626
MSFT,2011-09-13,0.5422037243843079,0.004271024896297604,0.0,0.1821582497602018,0.02113574122840926
MSFT,2011-09-16,0.0,0.00030629694083472714,0.0,0.00010209898027824238,0.00028587421336428385
MSFT,2011-10-03,0.42531463503837585,-0.0022577653544431087,0.0,0.14101895656131092,0.011345153227477773
MSFT,2011-10-06,-0.7200269103050232,0.03624934208346531,0.0,-0.22792585607385263,0.011058467911461164
MSFT,2011-10-17,0.8617560863494873,0.0012340283137746155,0.9995446801185608,0.6208449315939409,0.06343949951840042
MSFT,2011-10-20,0.0,0.007523424341343343,0.0,0.0025078081137811146,0.007021790657509806
MSFT,2011-10-21,0.0,-4.1511621930112597e-05,0.0,-1.3837207310037533e-05,-3.874378310964832e-05
MSFT,2011-10-26,-0.6418876051902771,0.0004739531159430044,-0.8943559527397156,-0.5119232016046832,-0.05120457550425576
MSFT,2011-10-27,0.8897696733474731,0.00012117275036871433,0.0,0.29663028203261393,0.02825583296939432
MSFT,2011-11-01,0.0,0.0024998700100695714,0.0,0.0008332900033565238,0.002333188042550695
MSFT,2011-11-03,0.0,0.02838622112176381,0.0,0.009462073707254604,0.026493533347238845
MSFT,2011-11-08,0.0,-0.0003807972534559667,0.0,-0.00012693241781865558,-0.00035540711702966804
MSFT,2011-12-01,-0.5752924084663391,0.0006929693336132914,0.0,-0.19153314637757526,-0.01754929761472041
MSFT,2011-12-14,0.0,0.0008287522444637337,0.3331814408302307,0.11133673102489815,0.012450510153921358
MSFT,2011-12-15,0.0,0.0004547473508864641,-0.8675780892372131,-0.2890411139621089,-0.029981598575142834
MSFT,2011-12-16,-0.26847130060195923,-0.0006144637138731923,0.0,-0.08969525477194414,-0.009065037067975413
MSFT,2011-12-29,0.0,-0.0001644724397920072,0.0,-5.4824146597335734e-05,-0.00015350603274262405
MSFT,2012-01-11,-0.45670974254608154,0.0014533216890413314,0.45434829592704773,-0.00030270830999749404,0.002834590017690025
MSFT,2012-01-12,-0.9063770174980164,0.014889978105202317,-0.9902241826057434,-0.6272370739995191,-0.04947525235029974
MSFT,2012-01-18,0.0,0.0005138425403856672,0.0,0.0001712808467952224,0.0004795814622769323
MSFT,2012-01-20,0.0,0.0002597049624455394,0.0,8.65683208151798e-05,0.00024238881890232175
MSFT,2012-02-22,-0.9488468766212463,0.02820725494530052,-0.593712329864502,-0.5047839838468159,-0.02449265225451738
MSFT,2012-02-23,-0.9456842541694641,0.0007245337474159896,0.0,-0.31498657347401604,-0.029235050777904028
MSFT,2012-02-29,0.0,0.047218813066137955,0.0,0.015739604355379317,0.044070440571549956
MSFT,2012-03-02,0.0,0.0012783661077264696,0.0,0.0004261220359088232,0.0011931294104366
MSFT,2012-03-06,0.8071227073669434,0.0018446811354806414,-0.8508637547492981,-0.013965455415624698,-0.002569874075895904
MSFT,2012-03-13,0.0,-0.0006944858287170064,0.0,-0.00023149527623900212,-0.0006481801284725663
MSFT,2012-03-19,0.0,0.010126007429789752,0.0,0.003375335809929917,0.009450843403984296
MSFT,2012-03-20,0.5397292375564575,0.0032260733714792877,0.0,0.1809851036426456,0.02008219715767457
MSFT,2012-03-22,0.0,-0.00014789021224714816,0.0,-4.929673741571605e-05,-0.0001380294461019334
MSFT,2012-03-26,0.6201000809669495,0.014196267467923462,0.0,0.21143211614495763,0.032863008344945384
MSFT,2012-03-29,-0.6160702109336853,-0.000581325963139534,-0.7931198477745056,-0.4699237948904435,-0.047824884319245864
MSFT,2012-03-30,-0.8879272937774658,0.001512862800154835,0.0,-0.295471476992437,-0.0266724757836237
MSFT,2012-04-03,0.0,-6.527769255626481e-05,0.0,-2.175923085208827e-05,-6.0925221896159545e-05
MSFT,2012-04-04,0.0,0.00034378585405647755,0.0,0.00011459528468549252,0.0003208634992949695
MSFT,2012-04-09,0.33026881728853497,-0.00010319202452332579,0.8479042734418597,0.39268996623529046,0.040066357097742734
MSFT,2012-04-10,0.0,-0.009156078333035111,0.0,-0.003052026111011704,-0.008545585062284176
MSFT,2012-04-11,0.0,0.002335958241019398,0.0,0.000778652747006466,0.00218020522921388
MSFT,2012-04-13,0.0,-0.0001972351165022701,0.0,-6.574503883409004e-05,-0.00018408421672397475
MSFT,2012-04-15,0.0,0.0015312235336750746,0.0,0.0005104078445583582,0.0014291272762406314
MSFT,2012-04-18,0.0,0.001710113137960434,0.0,0.000570037712653478,0.0015960891908779428
MSFT,2012-04-19,0.0,0.06351781048579141,0.0,0.021172603495263804,0.05928267901449583
MSFT,2012-04-20,-0.6125392317771912,0.00019785831682384014,0.9486494064331055,0.11210267765757938,0.014057847791788125
MSFT,2012-04-23,0.17136558294296264,0.02169901550951181,0.24455386400222778,0.14587282081823408,0.03424325315199981
MSFT,2012-04-30,0.6444022133946419,0.0009950427495368785,0.49589333683252335,0.3804301976589007,0.03869023230934687
MSFT,2012-05-01,0.0,-0.0009729283628985286,0.0,-0.0003243094542995095,-0.0009080571390574524
MSFT,2012-05-02,0.0,0.00340830534696579,0.0,0.00113610178232193,0.003181052295751356
MSFT,2012-05-03,0.0,0.00012776346557075158,0.0,4.2587821856917195e-05,0.00011924466881572108
MSFT,2012-05-07,0.0,0.0008034719407987723,0.0,0.0002678239802662574,0.0007498994462169188
MSFT,2012-05-09,-0.42179837822914124,0.003828396376775345,-0.4349702298641205,-0.2843134039054955,-0.025012439002439837
